803096,160000000
804522,237000000
804540,25000000
805526,100000
805564,12000000
806203,50000000
808331,6000000
808357,8000000
810784,8500000
810900,11000000
811080,120000000
814022,45000000
814075,30000000
814314,55000000
814335,20000000
814685,5000000
815178,13000000
815241,2500000
816258,150000000
816462,90000000
816692,165000000
816711,190000000
817177,14000000
822847,60000000
822854,61000000
824747,55000000
824758,18000000
825232,45000000
829150,70000000
829459,16000000
829482,20000000
830515,200000000
831387,160000000
837562,85000000
837563,21000000
838221,16000000
838232,80000000
838247,60000000
838283,65000000
839980,100000000
840361,37000000
842926,4000000
844471,78000000
851577,126000000
852713,25000000
857191,100000000
857265,100000000
858486,11000000
859635,3000000
861689,25000000
866439,40000000
869994,25000000
870111,25000000
871426,30000000
873886,108000000
875034,80000000
875113,15000000
875595,50200000
878804,29000000
878835,3000000
879843,38000000
879870,60000000
880578,35000000
881320,30000000
882977,11000000
884224,105000000
884328,18000000
884732,23000000
887883,37000000
887912,15000000
889573,19000000
889583,19000000
891527,35000000
892318,30000000
892767,800000
892769,165000000
892791,165000000
892899,4500000
893402,100000000
896798,20000000
898367,25000000
899106,18000000
899128,100000000
901476,30000000
901487,10000000
905372,38000000
906108,20000000
907657,150000
910936,27000000
910970,180000000
913354,20000000
918927,20000000
918940,180000000
926762,15000000
929425,100000000
929632,10000000
930083,5000000
935075,5000000
936501,25000000
942384,5000000
942385,92000000
944835,110000000
945513,32000000
947798,13000000
947802,20000000
947810,100000000
952640,60000000
953318,30000000
954947,13000000
955308,100000000
959337,35000000
960731,80000000
961108,8000000
962736,35000000
963178,50000000
964185,100000000
964516,30000000
964517,25000000
964539,200000000
968264,25000000
970179,90000000
970411,55000000
970416,80000000
970866,100000000
971209,14000000
972883,58000000
974014,15000000
974661,50000000
975645,806947
976051,32000000
976238,35000000
977855,22000000
978764,82000000
979434,17000000
985694,10500000
985699,75000000
986233,78000000
986263,80000000
988595,30000000
989757,25000000
990407,120000000
993842,30000000
1121096,95000000
993846,100000000
995039,20000000
995829,70000000
997152,15000000
999913,25000000
1000771,30000000
1000774,65000000
1001526,130000000
848228,220000000
848537,100000000
1007028,24000000
1010048,15000000
1012804,7000000
1013743,117000000
1013753,20000000
1014759,200000000
1014762,135000000
1014763,10000000
1016075,18000000
10161886,90000000
1017451,10000000
1017456,45000000
1017460,30000000
1018765,28000000
1018785,25000000
1020072,20000000
1020558,12000000
1022603,7500000
10228134,90000000
10230994,14000000
1023111,20000000
1023114,30000000
1023490,160000000
1024648,44500000
1024715,38000000
1025100,138000000
10272386,10000000
10276470,60000000
1027862,21000000
1028576,35000000
10288566,78000000
1029231,10200000
1029234,175000000
1029235,150000000
10309902,80000000
10310140,185000000
10314450,120000000
1031969,15000000
10333426,15000000
1033643,35000000
1034032,78000000
1034303,32000000
1034314,17000000
1034331,60000000
1034385,20000000
1034389,25000000
1035736,23000000
10366460,54000000
1037705,80000000
1038686,175000000
1038919,40000000
1041829,40000000
1042877,12000000
1045658,21000000
1045772,13000000
1047540,25000000
1049413,175000000
1051904,58000000
1051906,7000000
10530176,135000000
1053424,32000000
1053810,41000000
1054606,30000000
1055292,38000000
1057500,60000000
10579952,10000000
1058017,18500000
1059786,80000000
1060277,25000000
10618286,70000000
10633456,94000000
1065073,4000000
1067106,200000000
1067583,38000000
1067774,20000000
1068242,8200000
1068680,70000000
10696896,60000000
1071804,60000000
1072748,9000000
1074638,200000000
1075419,15000000
1077368,150000000
1078188,6000000
1078940,70000000
1082601,11000000
1082807,5000000
1082853,75000000
1082868,12000000
1083452,23000000
1083456,20000000
1084972,75000000
1086772,40000000
10895576,30000000
1091191,40000000
10919240,26000000
10919380,20000000
1092026,40000000
10954652,24000000
10964430,30000000
1099212,37000000
11003218,90000000
1103153,75000000
1104001,170000000
1104733,18000000
1109624,55000000
1111422,100000000
1111948,84000000
1116184,5000000
1117385,22000000
1119646,35000000
1120985,1000000
1121977,7000000
1124037,50000000
1125849,6000000
1126590,11000000
1126591,55000000
1126618,40000000
1127180,30000000
1127896,30000000
1129423,500000
1129442,21000000
1129445,10000000
1130080,22000000
11307814,65000000
1130884,80000000
1131729,50000000
1132626,11000000
1133985,200000000
1135084,32000000
1135985,19000000
1135487,60000000
1137450,30000000
1136608,30000000
1142977,39000000
1139328,45000000
1142988,38000000
1144884,40000000
1152398,17000000
1151359,9000000
1152836,100000000
1156398,23600000
11581174,35000000
1155076,40000000
1160368,55000000
1160419,40000000
1164999,58000000
1161418,10000000
1161864,37000000
11651796,75000000
1166100,24000000
1167638,120000000
1172233,15000000
1172991,15000000
1172570,7500000
1172571,500000
1174730,6000000
1173745,40000000
1174732,7500000
1175491,70000000
11750282,15000000
1175506,25000000
1176740,17000000
1179034,52000000
1179056,35000000
1179069,50000000
1179794,18000000
1179258,23000000
1179891,15000000
1179904,15000
1182921,13500000
1182345,195000000
1182350,22000000
1183252,25000000
1183276,150000000
1183374,6000000
1183919,84500000
1185420,93000000
1185836,139000000
1186367,40000000
1186830,70000000
1186370,14000000
1188729,33000000
1189340,40000000
1191111,16000000
11905962,250000000
1192628,135000000
1193138,25000000
1194173,125000000
1194263,7000000
1194417,12500000
1196141,15000000
1197624,50000000
1197628,18000000
1198101,95000000
1201167,75000000
1204975,28000000
1204342,45000000
1205558,20000000
1205489,33000000
1206543,22000000
1210819,215000000
1210166,50000000
1212419,50000000
1211837,165000000
1213641,59000000
1216475,120000000
1216496,40000000
1216492,19000000
1216520,94000000
1217070,93000000
1217209,185000000
1217613,70000000
1219289,27000000
1219827,110000000
1220719,95000000
1225822,8000000
1222817,80000000
1226229,40000000
1226753,20000000
1226273,80000000
1228705,140000000
1228987,35000000
1230165,15000000
1230448,30000000
1231583,65000000
1231587,36000000
1232776,3000000
1232783,12500000
1233227,11000000
1233381,50000000
1234548,25000000
1234719,65000000
1234721,100000000
1235522,35000000
1235189,8000000
1235796,12000000
1240982,49900000
1243957,100000000
1243974,37000000
1244659,31000000
1244754,12500000
1245112,15000000
1245492,32000000
1245526,58000000
1251757,20000000
1247692,5000000
1250777,30000000
1258197,50000000
1253863,110000000
1253864,75000000
1255953,6800000
1258972,15000000
1261047,140000000
1262416,14000000
1263670,7000000
1267297,85000000
1270797,100000000
1270835,30000000
1272878,61000000
1273678,28000000
1274295,125000000
1276104,30000000
1279935,55000000
1278340,13000000
12801262,40000000
1282140,8000000
1284575,20000000
1285241,3000000
1285016,40000000
1285309,10000000
1286126,44500000
1286537,30000000
1288558,17000000
1287878,100000000
1289401,30000000
1289406,7300000
1291150,13500000
1292566,38000000
1291570,200000000
1291584,25000000
1294213,15000000
1294226,20000000
1296898,5000000
1298644,20000000
1298649,68000000
1300854,200000000
1302011,130000000
1303828,3500000
1305591,150000000
1308728,40000000
1311060,150000000
1314652,10000000
1315981,7000000
1316622,165000000
1318514,93000000
1320082,9000000
1320244,5000000
1320253,100000000
1307068,10000000
1320291,100000000
1321860,21000000
1321509,9000000
1321511,30000000
1321870,60000000
1322312,32000000
1322385,40000000
1323045,150000000
1323594,69000000
1327773,30000000
1331307,150000000
1328634,100000000
1334512,175000000
1334260,15000000
1335975,175000000
1336006,135000000
1336608,75000000
1336617,7000000
1337057,120000000
1340107,5500000
1340138,155000000
1341188,120000000
1343092,105000000
1343727,50000000
1351685,195000000
1345836,250000000
1349451,6200000
1352824,14000000
1355630,11000000
1355644,110000000
1355683,53000000
1365519,94000000
1366344,25000000
1369706,95000000
1371150,19800000
1374989,28000000
1375666,160000000
1375670,80000000
1375789,45000000
1379182,20000000
1385826,50200000
1385867,30000000
1386588,100000000
1386697,175000000
1386703,65000000
1386932,18000000
1389072,68000000
1390411,100000000
1392170,78000000
1392214,46000000
1396484,35000000
1397280,25000000
1398426,28000000
1401152,30000000
1403177,7000000
1403865,38000000
1403981,16000000
1407084,5000000
1408101,190000000
1408253,40000000
1409024,140000000
1410051,70000000
1411238,25000000
1411250,38000000
1411697,80000000
1411704,63000000
1412386,10000000
1413492,15000000
1413495,20000000
1414382,20000000
1415283,35000000
1417075,17000000
1418377,2800000
1421051,7000000
1423995,22000000
1424381,40000000
1424432,70000000
1430132,120000000
1430612,28000000
1430615,40000000
1431045,58000000
1431181,8000000
1433108,24000000
1435513,19000000
1436562,90000000
1438173,51000000
1438176,30000000
1440129,209000000
1440266,3000000
1440292,40000000
1440345,17000000
1440728,20000000
1440732,30000000
1441395,13300000
1441912,30000000
1441940,35000000
1441951,100000000
1446192,145000000
1446714,130000000
1448755,70000000
1450321,38000000
1454029,25000000
1454468,100000000
1456635,50000000
1457767,20000000
1458169,21000000
1458175,30000000
1462041,50000000
1464540,60000000
1469304,69000000
1470023,10000000
1470827,500000
1477076,1200000
1478338,32500000
1478839,18000000
1478964,13000000
1482459,70000000
1483013,120000000
1483797,38000000
1483831,60000000
1485796,84000000
1486185,42000000
1486192,26000000
1489887,6000000
1489889,50000000
1490017,60000000
1498569,8000000
1499658,35000000
1502397,90000000
1502407,325000
1506999,23000000
1508675,28000000
1509767,75000000
1512235,48000000
1517260,40000000
1517451,36000000
1521197,30000000
1521848,100000000
1523483,150000000
1524137,25000000
1524930,31000000
1525366,225000000
1528071,120000000
1529572,4000000
1531663,5000000
1532503,3200000
1535108,115000000
1535109,55000000
1536044,15000
1536048,75000000
1540133,6000000
1542344,25000000
1547234,35000000
1549920,45000000
1554091,10000000
1555064,15000000
1558877,11000000
1559547,60000000
1559549,54000000
1560139,30000000
1560747,16000000
1563738,15000000
1563742,12000000
1564349,37000000
1564367,80000000
1564777,40000000
1568338,42000000
1568911,66000000
1570728,50000000
1571234,100000000
1578275,70000000
1582248,139000000
1582507,10000000
1583420,30000000
1586752,30000000
1587310,180000000
1568346,90000000
1588173,35000000
1591095,1500000
1591479,12000000
1592525,20000000
1596343,125000000
1596346,18000000
1596350,65000000
1596363,28000000
1598778,60000000
1600195,35000000
1598828,40000000
1600196,12600000
1601913,25000000
1599348,85000000
1602620,8900000
1605630,50000000
1605717,40000000
1604171,4500000
1606389,30000000
1605783,17000000
1606392,120000000
1606378,92000000
1606384,60000000
1612774,150000000
1610996,6000000
1613750,47000000
1616195,6000000
1615065,45000000
1615147,3500000
1615160,35000000
1617661,176000000
1618442,90000000
1619029,12000000
1620935,6000000
1620981,30000000
1621039,55000000
1621045,12000000
1623205,215000000
1622979,40000000
1623288,60000000
1625346,12000000
1629757,20000000
1630036,2000000
1631867,178000000
1634106,45000000
1634121,8000000
1632708,35000000
1634122,45000000
1637688,27000000
1636826,138000000
1638355,75000000
1637706,5000000
1637725,50000000
1640484,6600000
1640548,102000000
1643222,5500000
1645089,2000000
1645155,100000000
1645170,65000000
1646987,150000000
1646971,165000000
1646980,4300000
1647668,25000000
1649419,40000000
1648190,60000000
1650062,48000000
1650554,30000000
1656186,1800000
1655442,15000000
1656190,85000000
1657507,40000000
1661199,95000000
1661382,40000000
1663143,14000000
1661420,29000000
1663202,135000000
1666185,40000000
1663662,190000000
1666801,8500000
1667353,85000000
1667355,43000000
1668191,14000000
1670345,75000000
1674771,30000000
1675192,5000000
1679335,125000000
1677720,175000000
1682180,12000000
1680114,100000000
1682181,50000000
1690953,69000000
1687901,3300000
1694020,40000000
1691917,50000000
1700841,19000000
1702439,28000000
1703957,30000000
1706593,12000000
1711425,37000000
1711525,45000000
1712170,35000000
1713476,21000000
1712261,12000000
1714915,7000000
1714210,80000000
1715336,11000000
1715873,20000000
1716777,16000000
1727776,15000000
1727824,52000000
1731697,1500000
1735485,135000
1734493,30000000
1735898,170000000
1741273,19500000
1742044,40000000
1743720,1800000
